frame,t_s,xc_px,yc_px,xc_mm,yc_mm,seguido,area_px
123,4.37029,930.857,581.986,176.6956,110.4727,1,491
124,4.40553,930.418,581.416,176.6123,110.3646,1,487
125,4.44078,930.598,581.088,176.6465,110.3023,1,503
126,4.47602,930.350,580.856,176.5995,110.2583,1,484
127,4.51127,930.358,580.528,176.6010,110.1961,1,480
128,4.54651,930.400,580.529,176.6089,110.1962,1,494
129,4.58176,930.223,580.283,176.5752,110.1496,1,472
130,4.61700,930.117,580.025,176.5552,110.1006,1,484
131,4.65224,929.730,579.879,176.4816,110.0729,1,483
132,4.68749,929.626,579.497,176.4619,110.0004,1,487
133,4.72273,929.157,579.270,176.3729,109.9573,1,487
134,4.75798,929.067,578.777,176.3559,109.8637,1,476
135,4.79322,928.782,578.376,176.3018,109.7876,1,477
136,4.82847,928.675,577.991,176.2815,109.7145,1,514
137,4.86371,928.601,577.483,176.2675,109.6181,1,491
138,4.89895,928.534,577.449,176.2546,109.6116,1,500
139,4.93420,928.665,577.242,176.2795,109.5722,1,512
140,4.96944,928.387,576.991,176.2267,109.5248,1,504
141,5.00469,928.468,576.895,176.2422,109.5064,1,522
142,5.03993,928.032,576.488,176.1593,109.4293,1,494
143,5.07518,927.899,576.251,176.1342,109.3843,1,493
144,5.11042,927.427,575.948,176.0446,109.3267,1,506
145,5.14566,927.317,575.473,176.0238,109.2365,1,514
146,5.18091,926.777,575.180,175.9211,109.1809,1,514
147,5.21615,926.654,574.667,175.8979,109.0835,1,487
148,5.25140,926.432,574.060,175.8557,108.9683,1,490
149,5.28664,926.368,573.920,175.8435,108.9417,1,489
150,5.32189,926.401,573.376,175.8498,108.8385,1,488
151,5.35713,926.498,573.632,175.8683,108.8871,1,488
152,5.39237,926.462,573.207,175.8615,108.8063,1,496
153,5.42762,926.150,573.358,175.8022,108.8351,1,528
154,5.46286,925.756,572.774,175.7274,108.7243,1,503
155,5.49811,925.338,572.272,175.6481,108.6290,1,505
156,5.53335,924.718,571.923,175.5303,108.5627,1,500
157,5.56860,924.424,571.356,175.4746,108.4551,1,469
158,5.60384,924.309,571.005,175.4528,108.3883,1,495
159,5.63908,924.145,570.658,175.4216,108.3225,1,505
160,5.67433,924.240,570.312,175.4396,108.2568,1,497
161,5.70957,924.314,570.008,175.4537,108.1991,1,512
162,5.74482,924.486,569.811,175.4864,108.1617,1,501
163,5.78006,924.286,569.809,175.4484,108.1614,1,512
164,5.81531,924.615,569.468,175.5107,108.0966,1,507
165,5.85055,924.070,569.589,175.4074,108.1197,1,478
166,5.88579,924.140,569.033,175.4206,108.0141,1,476
167,5.92104,923.570,568.936,175.3124,107.9957,1,510
168,5.95628,923.511,568.353,175.3013,107.8849,1,499
169,5.99153,923.015,568.012,175.2070,107.8203,1,513
170,6.02677,923.109,567.429,175.2249,107.7096,1,518
171,6.06202,922.892,567.236,175.1837,107.6729,1,489
172,6.09726,922.955,566.871,175.1956,107.6038,1,492
173,6.13250,923.142,566.935,175.2312,107.6159,1,502
174,6.16775,923.141,566.827,175.2309,107.5954,1,502
175,6.20299,923.269,566.782,175.2553,107.5868,1,500
176,6.23824,923.303,566.761,175.2618,107.5828,1,476
177,6.27348,923.184,566.429,175.2392,107.5197,1,510
178,6.30873,923.007,566.597,175.2055,107.5516,1,518
179,6.34397,922.857,566.226,175.1772,107.4813,1,512
180,6.37921,922.543,566.381,175.1175,107.5107,1,514
181,6.41446,922.415,566.128,175.0931,107.4627,1,506
182,6.44970,922.199,565.796,175.0523,107.3996,1,501
183,6.48495,921.866,565.503,174.9890,107.3441,1,518
184,6.52019,921.665,565.086,174.9509,107.2648,1,492
185,6.55544,921.245,564.779,174.8710,107.2066,1,491
186,6.59068,921.218,564.772,174.8659,107.2052,1,503
187,6.62592,920.927,564.648,174.8107,107.1818,1,506
188,6.66117,921.066,564.644,174.8370,107.1810,1,520
189,6.69641,920.706,564.574,174.7687,107.1677,1,498
190,6.73166,920.562,564.599,174.7415,107.1725,1,495
191,6.76690,920.336,564.417,174.6986,107.1379,1,488
192,6.80215,920.030,564.472,174.6405,107.1484,1,494
193,6.83739,919.790,564.290,174.5950,107.1137,1,517
194,6.87263,919.378,564.136,174.5167,107.0846,1,516
195,6.90788,918.902,563.872,174.4264,107.0345,1,490
196,6.94312,918.457,563.591,174.3419,106.9810,1,498
197,6.97837,917.888,563.310,174.2339,106.9278,1,520
198,7.01361,917.381,562.879,174.1377,106.8460,1,504
199,7.04886,917.070,562.668,174.0786,106.8058,1,509
200,7.08410,916.489,562.523,173.9684,106.7784,1,515
201,7.11934,916.298,562.078,173.9320,106.6940,1,486
202,7.15459,915.964,562.177,173.8687,106.7127,1,499
203,7.18983,915.567,561.753,173.7933,106.6321,1,518
204,7.22508,915.228,561.809,173.7290,106.6429,1,507
205,7.26032,914.914,561.479,173.6694,106.5801,1,514
206,7.29557,914.526,561.698,173.5958,106.6218,1,507
207,7.33081,914.045,561.103,173.5043,106.5089,1,491
208,7.36605,913.677,561.062,173.4345,106.5011,1,502
209,7.40130,912.982,560.410,173.3026,106.3773,1,485
210,7.43654,912.574,560.010,173.2251,106.3014,1,472
211,7.47179,911.762,559.512,173.0711,106.2067,1,525
212,7.50703,911.409,559.222,173.0040,106.1517,1,504
213,7.54228,910.609,558.939,172.8522,106.0980,1,493
214,7.57752,910.371,558.536,172.8071,106.0214,1,505
215,7.61276,909.973,558.269,172.7315,105.9709,1,498
216,7.64801,909.858,557.920,172.7096,105.9045,1,511
217,7.68325,909.461,557.768,172.6342,105.8757,1,512
218,7.71850,909.304,557.356,172.6045,105.7976,1,500
219,7.75374,908.801,557.290,172.5090,105.7850,1,514
220,7.78899,908.424,556.786,172.4374,105.6894,1,482
221,7.82423,907.906,556.247,172.3390,105.5871,1,485
222,7.85947,907.349,556.001,172.2333,105.5404,1,498
223,7.89472,906.780,555.478,172.1254,105.4410,1,525
224,7.92996,906.335,555.150,172.0408,105.3789,1,499
225,7.96521,906.029,555.000,171.9828,105.3503,1,511
226,8.00045,905.642,554.409,171.9094,105.2382,1,517
227,8.03570,905.240,554.153,171.8331,105.1896,1,505
228,8.07094,904.775,553.546,171.7448,105.0744,1,523
229,8.10618,904.315,552.981,171.6575,104.9671,1,526
230,8.14143,903.886,552.752,171.5760,104.9236,1,496
231,8.17667,903.479,552.103,171.4987,104.8004,1,490
232,8.21192,903.014,551.920,171.4105,104.7657,1,522
233,8.24716,902.799,551.543,171.3698,104.6941,1,510
234,8.28241,902.292,551.278,171.2735,104.6438,1,506
235,8.31765,902.131,550.997,171.2429,104.5905,1,523
236,8.35289,901.527,550.547,171.1283,104.5051,1,533
237,8.38814,901.035,550.214,171.0349,104.4419,1,505
238,8.42338,900.223,549.547,170.8807,104.3152,1,531
239,8.45863,899.611,549.021,170.7645,104.2154,1,516
240,8.49387,898.913,548.248,170.6320,104.0686,1,525
241,8.52912,898.348,547.658,170.5247,103.9567,1,532
242,8.56436,897.821,546.795,170.4248,103.7929,1,521
243,8.59960,897.336,546.279,170.3326,103.6949,1,515
244,8.63485,896.709,545.663,170.2137,103.5781,1,521
245,8.67009,896.399,545.093,170.1549,103.4698,1,523
246,8.70534,895.562,544.340,169.9959,103.3268,1,522
247,8.74058,895.173,543.801,169.9220,103.2245,1,536
248,8.77583,894.558,542.846,169.8054,103.0433,1,516
249,8.81107,893.971,542.303,169.6939,102.9402,1,517
250,8.84631,893.447,541.467,169.5944,102.7815,1,516
251,8.88156,892.919,540.600,169.4942,102.6170,1,520
252,8.91680,892.288,539.530,169.3744,102.4139,1,517
253,8.95205,891.385,538.396,169.2030,102.1986,1,527
254,8.98729,891.005,536.922,169.1309,101.9187,1,536
255,9.02254,890.085,535.875,168.9563,101.7200,1,517
256,9.05778,889.466,534.375,168.8387,101.4353,1,526
257,9.09302,889.287,533.159,168.8048,101.2045,1,547
258,9.12827,888.431,531.643,168.6423,100.9167,1,527
259,9.16351,888.465,530.161,168.6488,100.6353,1,534
260,9.19876,887.886,528.547,168.5389,100.3289,1,534
261,9.23400,887.665,527.128,168.4970,100.0597,1,531
262,9.26925,887.448,525.289,168.4557,99.7105,1,516
263,9.30449,887.297,524.031,168.4270,99.4717,1,535
264,9.33973,887.059,522.088,168.3820,99.1030,1,526
265,9.37498,886.985,520.573,168.3678,98.8153,1,520
266,9.41022,886.950,519.006,168.3612,98.5179,1,513
267,9.44547,886.779,516.926,168.3287,98.1231,1,511
268,9.48071,887.116,515.229,168.3927,97.8009,1,545
269,9.51596,887.132,513.108,168.3958,97.3984,1,518
270,9.55120,887.304,511.089,168.4285,97.0152,1,511
271,9.58644,888.021,509.130,168.5646,96.6432,1,529
272,9.62169,888.073,507.113,168.5744,96.2603,1,510
273,9.65693,889.258,505.329,168.7993,95.9218,1,527
274,9.69218,889.898,503.176,168.9208,95.5131,1,511
275,9.72742,890.960,501.634,169.1224,95.2204,1,510
276,9.76267,892.058,499.642,169.3309,94.8422,1,500
277,9.79791,893.250,497.887,169.5571,94.5091,1,520
278,9.83315,894.156,496.007,169.7291,94.1523,1,511
279,9.86840,895.589,494.076,170.0010,93.7857,1,512
280,9.90364,896.618,492.201,170.1964,93.4297,1,512
281,9.93889,898.022,490.371,170.4628,93.0824,1,527
282,9.97413,899.652,488.521,170.7724,92.7313,1,544
283,10.00938,901.339,486.816,171.0925,92.4076,1,528
284,10.04462,903.412,485.058,171.4860,92.0738,1,493
285,10.07986,905.389,483.552,171.8614,91.7881,1,523
286,10.11511,907.742,481.944,172.3080,91.4828,1,512
287,10.15035,910.106,481.087,172.7567,91.3202,1,518
288,10.18560,912.505,479.481,173.2121,91.0152,1,508
289,10.22084,915.547,478.970,173.7895,90.9184,1,508
290,10.25609,917.774,478.039,174.2123,90.7416,1,523
291,10.29133,920.828,477.274,174.7920,90.5963,1,504
292,10.32657,923.483,477.022,175.2959,90.5485,1,522
293,10.36182,926.253,476.645,175.8218,90.4769,1,511
294,10.39706,929.158,476.737,176.3731,90.4944,1,500
295,10.43231,932.046,476.980,176.9214,90.5405,1,515
296,10.46755,934.983,477.565,177.4789,90.6517,1,524
297,10.50280,937.902,478.178,178.0329,90.7680,1,503
298,10.53804,940.931,479.497,178.6079,91.0183,1,524
299,10.57328,943.863,480.669,179.1644,91.2409,1,503
300,10.60853,946.509,482.628,179.6668,91.6127,1,500
301,10.64377,949.408,484.811,180.2171,92.0270,1,512
302,10.67902,951.850,487.422,180.6806,92.5226,1,524
303,10.71426,954.171,490.525,181.1212,93.1117,1,511
304,10.74951,956.135,494.127,181.4940,93.7954,1,531
305,10.78475,957.425,497.646,181.7388,94.4633,1,516
306,10.81999,958.149,502.002,181.8762,95.2902,1,493
307,10.85524,957.915,505.834,181.8317,96.0176,1,501
308,10.89048,957.127,510.049,181.6823,96.8176,1,515
309,10.92573,955.282,513.491,181.3321,97.4710,1,516
310,10.96097,952.869,516.757,180.8739,98.0909,1,522
311,10.99622,949.707,518.819,180.2737,98.4825,1,532
312,11.03146,946.032,520.060,179.5762,98.7181,1,500
313,11.06670,942.324,520.290,178.8724,98.7618,1,495
314,11.10195,938.665,519.105,178.1779,98.5366,1,523
315,11.13719,936.040,517.355,177.6795,98.2046,1,504
316,11.17244,933.920,514.847,177.2771,97.7284,1,518
317,11.20768,933.315,512.443,177.1623,97.2721,1,543
318,11.24292,933.264,510.405,177.1526,96.8853,1,515
319,11.27817,934.031,509.119,177.2982,96.6412,1,526
320,11.31341,935.118,508.603,177.5046,96.5432,1,523
321,11.34866,935.637,508.481,177.6031,96.5200,1,516
322,11.38390,936.188,508.939,177.7077,96.6071,1,506
323,11.41915,935.977,509.308,177.6675,96.6770,1,528
324,11.45439,935.281,509.584,177.5353,96.7295,1,505
325,11.48963,934.685,509.784,177.4222,96.7674,1,522
326,11.52488,933.909,509.149,177.2750,96.6469,1,497
327,11.56012,933.109,508.514,177.1231,96.5263,1,510
328,11.59537,932.916,507.719,177.0865,96.3755,1,524
329,11.63061,932.563,506.648,177.0195,96.1721,1,514
330,11.66586,932.801,506.215,177.0646,96.0899,1,504
331,11.70110,932.702,505.630,177.0458,95.9789,1,508
332,11.73634,933.211,505.365,177.1424,95.9286,1,499
333,11.77159,933.034,505.303,177.1089,95.9168,1,516
334,11.80683,933.142,505.176,177.1295,95.8927,1,512
335,11.84208,933.048,505.150,177.1115,95.8878,1,506
336,11.87732,932.449,505.240,176.9979,95.9050,1,508
337,11.91257,932.442,504.787,176.9966,95.8188,1,492
338,11.94781,931.811,504.770,176.8768,95.8156,1,502
339,11.98305,931.228,504.109,176.7661,95.6902,1,514
340,12.01830,930.906,503.753,176.7049,95.6226,1,504
341,12.05354,930.017,503.097,176.5362,95.4981,1,519
342,12.08879,929.768,502.473,176.4889,95.3796,1,501
343,12.12403,929.270,501.695,176.3944,95.2320,1,488
344,12.15928,928.902,500.669,176.3245,95.0371,1,491
345,12.19452,928.645,499.925,176.2758,94.8959,1,501
346,12.22976,928.060,498.807,176.1648,94.6837,1,506
347,12.26501,927.752,497.995,176.1062,94.5296,1,524
348,12.30025,927.341,497.104,176.0282,94.3604,1,498
349,12.33550,926.831,496.230,175.9314,94.1946,1,510
350,12.37074,926.746,495.334,175.9154,94.0244,1,518
351,12.40599,926.090,494.351,175.7908,93.8378,1,506
352,12.44123,926.006,493.273,175.7749,93.6333,1,528
353,12.47647,925.503,492.075,175.6794,93.4060,1,513
354,12.51172,925.240,490.704,175.6294,93.1456,1,525
355,12.54696,925.066,489.235,175.5965,92.8668,1,509
356,12.58221,924.898,487.531,175.5646,92.5433,1,502
357,12.61745,924.867,485.709,175.5587,92.1975,1,514
358,12.65270,925.001,483.914,175.5841,91.8568,1,524
359,12.68794,925.164,481.902,175.6150,91.4749,1,511
360,12.72318,925.597,479.966,175.6972,91.1073,1,528
361,12.75843,926.023,477.941,175.7780,90.7229,1,503
362,12.79367,926.472,475.943,175.8633,90.3437,1,509
363,12.82892,927.429,474.130,176.0449,89.9995,1,521
364,12.86416,928.140,472.234,176.1799,89.6397,1,508
365,12.89941,929.155,470.453,176.3726,89.3015,1,533
366,12.93465,930.282,468.909,176.5866,89.0085,1,507
367,12.96989,931.198,467.108,176.7603,88.6667,1,507
368,13.00514,932.593,465.764,177.0251,88.4115,1,515
369,13.04038,933.864,463.926,177.2665,88.0626,1,509
370,13.07563,935.390,462.266,177.5561,87.7475,1,508
371,13.11087,936.854,460.333,177.8341,87.3806,1,510
372,13.14612,938.417,458.661,178.1307,87.0632,1,528
373,13.18136,940.153,456.863,178.4603,86.7220,1,502
374,13.21660,941.907,455.284,178.7931,86.4221,1,511
375,13.25185,943.966,453.727,179.1841,86.1266,1,517
376,13.28709,945.960,452.069,179.5625,85.8119,1,514
377,13.32234,948.264,450.584,179.9999,85.5300,1,510
378,13.35758,950.767,449.019,180.4751,85.2329,1,510
379,13.39283,953.098,447.544,180.9175,84.9530,1,530
380,13.42807,956.056,446.222,181.4789,84.7021,1,492
381,13.46331,958.512,445.045,181.9452,84.4786,1,518
382,13.49856,961.754,444.004,182.5605,84.2811,1,508
383,13.53380,964.659,443.031,183.1120,84.0962,1,507
384,13.56905,968.227,442.327,183.7893,83.9626,1,511
385,13.60429,971.364,441.271,184.3848,83.7623,1,513
386,13.63954,974.976,440.682,185.0703,83.6505,1,489
387,13.67478,978.355,440.109,185.7118,83.5416,1,487
388,13.71002,981.602,439.579,186.3280,83.4410,1,519
389,13.74527,984.998,439.663,186.9726,83.4569,1,506
390,13.78051,988.360,439.921,187.6108,83.5059,1,505
391,13.81576,991.606,440.328,188.2271,83.5833,1,491
392,13.85100,995.069,441.548,188.8843,83.8148,1,502
393,13.88625,998.295,442.381,189.4967,83.9729,1,510
394,13.92149,1001.550,444.021,190.1147,84.2842,1,503
395,13.95673,1004.705,445.379,190.7135,84.5421,1,514
396,13.99198,1007.658,447.190,191.2740,84.8857,1,510
397,14.02722,1010.662,449.310,191.8443,85.2883,1,484
398,14.06247,1013.164,451.469,192.3193,85.6980,1,486
399,14.09771,1015.841,453.803,192.8273,86.1411,1,502
400,14.13296,1018.034,456.874,193.2436,86.7241,1,504
401,14.16820,1020.183,459.263,193.6515,87.1776,1,493
402,14.20344,1021.927,462.697,193.9826,87.8292,1,531
403,14.23869,1023.563,465.618,194.2931,88.3837,1,500
404,14.27393,1024.689,468.996,194.5069,89.0249,1,493
405,14.30918,1025.653,472.335,194.6899,89.6589,1,498
406,14.34442,1026.118,475.944,194.7782,90.3440,1,517
407,14.37967,1026.421,479.481,194.8357,91.0153,1,519
408,14.41491,1026.381,483.286,194.8280,91.7376,1,509
409,14.45015,1026.218,487.025,194.7971,92.4473,1,504
410,14.48540,1025.614,490.554,194.6825,93.1172,1,498
411,14.52064,1024.849,494.324,194.5373,93.8328,1,502
412,14.55589,1023.721,497.319,194.3231,94.4012,1,526
413,14.59113,1022.334,500.644,194.0600,95.0324,1,503
414,14.62638,1020.831,503.518,193.7746,95.5780,1,498
415,14.66162,1019.002,506.465,193.4274,96.1374,1,512
416,14.69686,1017.123,509.123,193.0707,96.6419,1,520
417,14.73211,1014.846,511.805,192.6385,97.1511,1,525
418,14.76735,1012.520,514.236,192.1970,97.6124,1,506
419,14.80260,1009.770,516.435,191.6749,98.0298,1,532
420,14.83784,1007.069,518.419,191.1623,98.4065,1,500
421,14.87309,1004.167,520.319,190.6113,98.7671,1,515
422,14.90833,1001.229,522.064,190.0538,99.0983,1,509
423,14.94357,998.345,523.734,189.5062,99.4153,1,499
424,14.97882,995.177,525.337,188.9050,99.7198,1,508
425,15.01406,992.247,526.378,188.3488,99.9173,1,525
426,15.04931,989.093,527.337,187.7501,100.0993,1,518
427,15.08455,986.111,527.714,187.1839,100.1709,1,522
428,15.11980,983.015,527.921,186.5963,100.2101,1,521
429,15.15504,980.126,527.900,186.0480,100.2062,1,520
430,15.19028,976.826,527.306,185.4215,100.0934,1,515
431,15.22553,973.807,526.849,184.8484,100.0066,1,500
432,15.26077,970.551,525.633,184.2304,99.7758,1,517
433,15.29602,967.369,524.483,183.6265,99.5575,1,548
434,15.33126,964.690,522.721,183.1178,99.2231,1,515
435,15.36651,961.952,520.698,182.5981,98.8392,1,526
436,15.40175,959.805,518.683,182.1907,98.4567,1,506
437,15.43699,957.845,515.978,181.8186,97.9431,1,519
438,15.47224,956.184,513.757,181.5032,97.5215,1,530
439,15.50748,955.032,510.756,181.2846,96.9519,1,508
440,15.54273,954.154,508.136,181.1180,96.4546,1,519
441,15.57797,953.498,505.015,180.9934,95.8621,1,518
442,15.61322,953.679,502.240,181.0277,95.3354,1,515
443,15.64846,953.656,499.052,181.0233,94.7302,1,516
444,15.68370,954.407,496.115,181.1659,94.1727,1,518
445,15.71895,955.179,493.134,181.3126,93.6069,1,521
446,15.75419,956.443,490.403,181.5524,93.0886,1,514
447,15.78944,957.542,488.048,181.7611,92.6415,1,517
448,15.82468,959.382,485.960,182.1103,92.2452,1,517
449,15.85993,960.775,484.207,182.3747,91.9124,1,529
450,15.89517,962.609,482.758,182.7228,91.6373,1,522
451,15.93041,964.540,481.360,183.0893,91.3719,1,535
452,15.96566,966.542,480.503,183.4693,91.2092,1,523
453,16.00090,968.915,479.768,183.9198,91.0697,1,503
454,16.03615,971.223,479.384,184.3580,90.9969,1,529
455,16.07139,973.428,479.240,184.7765,90.9695,1,511
456,16.10664,975.824,479.515,185.2314,91.0217,1,497
457,16.14188,977.603,479.678,185.5691,91.0526,1,506
458,16.17712,980.012,480.557,186.0262,91.2195,1,528
459,16.21237,981.605,481.305,186.3287,91.3616,1,515
460,16.24761,983.679,482.558,186.7223,91.5994,1,508
461,16.28286,985.365,484.124,187.0425,91.8967,1,511
462,16.31810,986.522,485.587,187.2620,92.1742,1,513
463,16.35335,987.993,487.789,187.5412,92.5923,1,516
464,16.38859,988.527,489.713,187.6427,92.9576,1,492
465,16.42383,988.979,492.141,187.7284,93.4184,1,500
466,16.45908,989.529,494.335,187.8328,93.8349,1,508
467,16.49432,989.370,496.795,187.8026,94.3018,1,498
468,16.52957,989.590,498.873,187.8444,94.6963,1,513
469,16.56481,989.442,501.077,187.8163,95.1147,1,508
470,16.60006,989.192,503.201,187.7689,95.5179,1,508
471,16.63530,988.867,505.069,187.7072,95.8725,1,504
472,16.67054,988.210,507.083,187.5824,96.2548,1,510
473,16.70579,987.671,508.838,187.4800,96.5879,1,521
474,16.74103,986.685,510.538,187.2929,96.9105,1,520
475,16.77628,985.799,512.185,187.1248,97.2232,1,509
476,16.81152,984.682,513.716,186.9128,97.5137,1,517
477,16.84677,983.110,514.959,186.6143,97.7497,1,512
478,16.88201,981.862,516.378,186.3775,98.0190,1,507
