Tiempo,VoltajeCH1,ResolucionVCH1
-2.0000000000000486e-07,0.006,0.002
-1.0000000000000243e-07,0.006,0.002
0.0,0.004,0.002
9.999999999999565e-08,0.008,0.002
1.9999999999999809e-07,0.014,0.002
2.9999999999999374e-07,0.038,0.002
3.9999999999999617e-07,0.096,0.002
4.999999999999986e-07,0.222,0.002
5.999999999999943e-07,0.34800000000000003,0.002
6.999999999999967e-07,0.34400000000000003,0.002
7.999999999999991e-07,0.258,0.002
8.999999999999948e-07,0.184,0.002
9.999999999999972e-07,0.134,0.002
1.0999999999999996e-06,0.108,0.002
1.1999999999999953e-06,0.092,0.002
1.2999999999999977e-06,0.08,0.002
1.3999999999999934e-06,0.076,0.002
1.4999999999999958e-06,0.068,0.002
1.5999999999999982e-06,0.066,0.002
1.6999999999999939e-06,0.062,0.002
1.7999999999999963e-06,0.058,0.002
1.8999999999999987e-06,0.054,0.002
1.9999999999999944e-06,0.056,0.002
2.099999999999997e-06,0.052000000000000005,0.002
2.1999999999999993e-06,0.052000000000000005,0.002
2.299999999999995e-06,0.048,0.002
2.3999999999999974e-06,0.046,0.002
2.4999999999999998e-06,0.046,0.002
2.5999999999999954e-06,0.044,0.002
2.699999999999998e-06,0.042,0.002
2.7999999999999935e-06,0.042,0.002
2.899999999999996e-06,0.04,0.002
2.9999999999999984e-06,0.042,0.002
3.099999999999994e-06,0.04,0.002
3.1999999999999965e-06,0.042,0.002
3.299999999999999e-06,0.038,0.002
3.3999999999999946e-06,0.038,0.002
3.499999999999997e-06,0.038,0.002
3.5999999999999994e-06,0.036000000000000004,0.002
3.699999999999995e-06,0.034,0.002
3.7999999999999975e-06,0.034,0.002
3.899999999999993e-06,0.036000000000000004,0.002
3.999999999999996e-06,0.034,0.002
4.099999999999998e-06,0.034,0.002
4.199999999999994e-06,0.034,0.002
4.299999999999996e-06,0.03,0.002
4.3999999999999985e-06,0.03,0.002
4.499999999999994e-06,0.028,0.002
4.599999999999997e-06,0.03,0.002
4.699999999999999e-06,0.034,0.002
4.799999999999995e-06,0.03,0.002
4.899999999999997e-06,0.03,0.002
