frame,t_s,xc_px,yc_px,xc_mm,yc_mm,seguido,area_px
457,16.02076,1007.718,564.345,192.9479,108.0552,1,300
458,16.05536,1007.701,562.034,192.9447,107.6128,1,311
459,16.08997,1007.296,560.659,192.8671,107.3496,1,323
460,16.12457,1006.918,558.311,192.7947,106.8999,1,340
461,16.15917,1006.458,557.009,192.7067,106.6505,1,327
462,16.19377,1006.055,554.800,192.6295,106.2276,1,336
463,16.22837,1006.061,553.245,192.6306,105.9300,1,336
464,16.26298,1006.205,551.430,192.6582,105.5823,1,307
465,16.29758,1007.376,549.644,192.8824,105.2404,1,324
466,16.33218,1008.370,547.702,193.0727,104.8685,1,282
467,16.36678,1010.298,546.014,193.4420,104.5454,1,316
468,16.40138,1012.219,543.927,193.8097,104.1458,1,308
469,16.43599,1014.908,542.098,194.3247,103.7956,1,288
470,16.47059,1017.597,539.717,194.8394,103.3397,1,293
471,16.50519,1020.980,537.345,195.4871,102.8855,1,287
472,16.53979,1023.978,534.544,196.0612,102.3491,1,310
473,16.57439,1027.660,532.445,196.7663,101.9472,1,308
474,16.60900,1030.548,530.256,197.3193,101.5283,1,299
475,16.64360,1034.271,528.945,198.0320,101.2773,1,299
476,16.67820,1037.234,527.842,198.5994,101.0660,1,312
477,16.71280,1040.810,527.524,199.2840,101.0051,1,292
478,16.74740,1043.964,527.300,199.8881,100.9622,1,264
479,16.78201,1047.828,527.774,200.6279,101.0530,1,273
480,16.81661,1051.034,528.083,201.2417,101.1122,1,274
481,16.85121,1054.907,529.324,201.9832,101.3498,1,261
482,16.88581,1058.052,530.646,202.5853,101.6029,1,272
483,16.92042,1061.184,532.596,203.1851,101.9763,1,276
484,16.95502,1064.209,535.287,203.7644,102.4916,1,260
485,16.98962,1066.117,537.661,204.1296,102.9461,1,256
486,17.02422,1068.335,541.316,204.5543,103.6458,1,284
487,17.05882,1068.788,544.082,204.6410,104.1754,1,292
488,17.09343,1069.216,547.950,204.7229,104.9161,1,288
489,17.12803,1068.629,550.405,204.6107,105.3862,1,307
490,17.16263,1067.556,553.762,204.4051,106.0289,1,300
491,17.19723,1066.642,556.158,204.2301,106.4877,1,268
492,17.23183,1064.743,559.049,203.8664,107.0412,1,272
493,17.26644,1064.024,561.694,203.7288,107.5477,1,300
494,17.30104,1062.258,564.394,203.3907,108.0646,1,298
495,17.33564,1061.419,566.718,203.2302,108.5096,1,291
496,17.37024,1059.608,569.352,202.8833,109.0138,1,312
497,17.40484,1058.060,571.371,202.5870,109.4006,1,325
498,17.43945,1055.446,573.386,202.0864,109.7864,1,314
499,17.47405,1053.535,574.211,201.7204,109.9444,1,316
500,17.50865,1051.479,575.288,201.3268,110.1506,1,319
501,17.54325,1049.575,575.362,200.9623,110.1647,1,316
502,17.57785,1047.826,576.128,200.6274,110.3113,1,327
503,17.61246,1045.302,576.058,200.1441,110.2980,1,319
504,17.64706,1043.244,576.585,199.7501,110.3989,1,321
505,17.68166,1040.196,575.730,199.1665,110.2352,1,304
506,17.71626,1038.280,575.583,198.7996,110.2070,1,296
507,17.75087,1035.623,574.137,198.2910,109.9302,1,307
508,17.78547,1034.241,573.237,198.0263,109.7577,1,292
509,17.82007,1032.530,571.414,197.6988,109.4087,1,292
510,17.85467,1031.343,569.421,197.4715,109.0271,1,293
511,17.88927,1030.795,566.778,197.3665,108.5211,1,295
512,17.92388,1030.028,564.325,197.2197,108.0514,1,294
513,17.95848,1029.893,561.250,197.1938,107.4627,1,280
514,17.99308,1029.005,558.739,197.0238,106.9818,1,287
515,18.02768,1028.772,555.971,196.9792,106.4519,1,280
516,18.06228,1027.107,553.295,196.6604,105.9396,1,298
517,18.09689,1026.983,550.637,196.6366,105.4305,1,291
518,18.13149,1025.632,548.085,196.3779,104.9419,1,280
519,18.16609,1026.093,545.659,196.4661,104.4774,1,260
520,18.20069,1025.905,543.047,196.4303,103.9772,1,260
521,18.23529,1026.534,540.978,196.5507,103.5811,1,264
522,18.26990,1027.702,539.371,196.7743,103.2735,1,300
523,18.30450,1028.591,538.395,196.9446,103.0867,1,300
524,18.33910,1030.411,537.908,197.2931,102.9933,1,274
525,18.37370,1031.865,538.364,197.5714,103.0806,1,249
526,18.40830,1033.883,538.745,197.9578,103.1535,1,260
527,18.44291,1035.108,539.936,198.1922,103.3816,1,256
528,18.47751,1036.878,540.982,198.5312,103.5820,1,240
529,18.51211,1037.829,542.292,198.7133,103.8328,1,243
530,18.54671,1038.887,543.315,198.9159,104.0286,1,256
531,18.58131,1039.619,544.901,199.0561,104.3323,1,272
532,18.61592,1040.013,545.804,199.1315,104.5051,1,288
533,18.65052,1040.199,547.859,199.1672,104.8987,1,272
534,18.68512,1040.254,548.702,199.1775,105.0600,1,271
535,18.71972,1039.690,550.747,199.0695,105.4516,1,296
536,18.75433,1039.739,551.495,199.0790,105.5948,1,304
537,18.78893,1038.885,553.297,198.9155,105.9398,1,286
538,18.82353,1039.320,553.760,198.9989,106.0285,1,260
539,18.85813,1038.665,554.849,198.8733,106.2371,1,252
540,18.89273,1039.590,555.948,199.0504,106.4475,1,240
541,18.92734,1039.579,556.138,199.0483,106.4838,1,248
542,18.96194,1040.437,558.267,199.2126,106.8915,1,245
543,18.99654,1040.682,558.809,199.2596,106.9952,1,240
544,19.03114,1040.338,561.075,199.1936,107.4291,1,256
545,19.06574,1040.143,562.270,199.1563,107.6579,1,253
546,19.10035,1038.658,564.548,198.8721,108.0941,1,278
547,19.13495,1037.552,566.261,198.6604,108.4222,1,265
548,19.16955,1036.254,567.635,198.4117,108.6852,1,264
549,19.20415,1034.919,569.188,198.1561,108.9825,1,252
550,19.23875,1034.344,569.161,198.0459,108.9773,1,252
551,19.27336,1033.661,569.607,197.9152,109.0628,1,260
552,19.30796,1033.273,568.719,197.8410,108.8928,1,232
553,19.34256,1032.600,568.425,197.7120,108.8365,1,229
554,19.37716,1031.692,567.240,197.5382,108.6096,1,212
555,19.41176,1030.697,567.020,197.3477,108.5674,1,210
556,19.44637,1029.248,566.675,197.0703,108.5013,1,220
557,19.48097,1027.712,567.126,196.7762,108.5878,1,223
558,19.51557,1026.867,567.021,196.6145,108.5676,1,235
559,19.55017,1024.514,567.263,196.1639,108.6139,1,229
560,19.58478,1024.115,567.743,196.0875,108.7058,1,232
561,19.61938,1021.966,567.410,195.6761,108.6421,1,245
562,19.65398,1021.018,567.733,195.4945,108.7038,1,208
563,19.68858,1020.237,567.466,195.3450,108.6529,1,230
564,19.72318,1019.206,566.653,195.1476,108.4972,1,208
565,19.75779,1018.749,565.975,195.0601,108.3674,1,214
566,19.79239,1018.537,565.326,195.0195,108.2430,1,200
567,19.82699,1018.422,564.147,194.9974,108.0173,1,215
568,19.86159,1018.959,563.812,195.1002,107.9533,1,226
569,19.89619,1019.151,562.560,195.1371,107.7135,1,193
570,19.93080,1019.230,562.786,195.1521,107.7568,1,221
571,19.96540,1018.938,561.971,195.0962,107.6008,1,215
