frame,t_s,t_b_s,a_ok,a_x_px,a_y_px,a_x_mm,a_y_mm,a_area,b_ok,b_h_px,b_z_px,b_h_mm,b_z_mm,b_area
715,23.336914,23.336914,1,917.831055,674.789490,118.673042,87.248428,11,0,0.000000,0.000000,0.000000,0.000000,0
716,23.370361,23.370361,1,905.897217,675.953247,117.130028,87.398911,18,0,0.000000,0.000000,0.000000,0.000000,0
717,23.403564,23.403564,1,892.820984,675.509705,115.439316,87.341560,14,0,0.000000,0.000000,0.000000,0.000000,0
718,23.437012,23.437012,1,880.322510,674.147461,113.823296,87.165428,18,0,0.000000,0.000000,0.000000,0.000000,0
719,23.470215,23.470215,1,866.434753,671.643494,112.027649,86.841660,14,0,0.000000,0.000000,0.000000,0.000000,0
720,23.503662,23.503662,1,852.231323,668.868835,110.191177,86.482910,17,0,0.000000,0.000000,0.000000,0.000000,0
721,23.536865,23.536865,1,841.229065,665.224976,108.768616,86.011765,15,0,0.000000,0.000000,0.000000,0.000000,0
722,23.570312,23.570312,1,828.024902,658.778381,107.061356,85.178246,11,0,0.000000,0.000000,0.000000,0.000000,0
723,23.603516,23.603516,1,815.338806,653.804688,105.421082,84.535156,13,0,0.000000,0.000000,0.000000,0.000000,0
724,23.636963,23.636963,1,805.409302,648.562805,104.137215,83.857391,13,0,0.000000,0.000000,0.000000,0.000000,0
725,23.670410,23.670410,1,792.566650,640.662476,102.476700,82.835907,15,0,0.000000,0.000000,0.000000,0.000000,0
726,23.703613,23.703613,1,781.141602,632.575195,100.999474,81.790245,11,0,0.000000,0.000000,0.000000,0.000000,0
727,23.737061,23.737061,1,770.523010,624.073181,99.626518,80.690956,11,0,0.000000,0.000000,0.000000,0.000000,0
728,23.770264,23.770264,1,764.071594,617.605103,98.792366,79.854645,13,0,0.000000,0.000000,0.000000,0.000000,0
729,23.803711,23.803711,1,752.812195,605.586853,97.336555,78.300720,13,0,0.000000,0.000000,0.000000,0.000000,0
730,23.836914,23.836914,1,741.511658,592.968994,95.875427,76.669266,4,0,0.000000,0.000000,0.000000,0.000000,0
731,23.870361,23.870361,1,735.000000,583.000000,95.033485,75.380302,1,0,0.000000,0.000000,0.000000,0.000000,0
732,23.903564,23.903564,1,724.217407,568.664612,93.639328,73.526779,5,0,0.000000,0.000000,0.000000,0.000000,0
733,23.937012,23.937012,1,721.592407,559.117676,93.299927,72.292381,15,0,0.000000,0.000000,0.000000,0.000000,0
734,23.970215,23.970215,1,715.675232,544.427856,92.534851,70.393028,12,0,0.000000,0.000000,0.000000,0.000000,0
735,24.003662,24.003662,1,711.481262,534.924988,91.992577,69.164337,10,0,0.000000,0.000000,0.000000,0.000000,0
736,24.037109,24.037109,1,708.054077,519.536011,91.549454,67.174591,13,0,0.000000,0.000000,0.000000,0.000000,0
737,24.070312,24.070312,1,705.947388,506.557892,91.277061,65.496552,6,0,0.000000,0.000000,0.000000,0.000000,0
738,24.103760,24.103760,1,703.961670,493.359894,91.020317,63.790081,11,0,0.000000,0.000000,0.000000,0.000000,0
739,24.136963,24.136963,1,703.994507,479.076508,91.024567,61.943279,6,0,0.000000,0.000000,0.000000,0.000000,0
740,24.170410,24.170410,1,705.000000,465.967743,91.154572,60.248352,2,0,0.000000,0.000000,0.000000,0.000000,0
741,24.203613,24.203613,1,705.691895,451.248657,91.244034,58.345215,6,0,0.000000,0.000000,0.000000,0.000000,0
742,24.237061,24.237061,1,707.748413,437.387085,91.509926,56.552956,5,0,0.000000,0.000000,0.000000,0.000000,0
743,24.270264,24.270264,1,710.755798,423.891083,91.898773,54.807957,9,0,0.000000,0.000000,0.000000,0.000000,0
744,24.303711,24.303711,1,715.000000,411.984619,92.447540,53.268482,2,0,0.000000,0.000000,0.000000,0.000000,0
745,24.337158,24.337158,1,721.231384,394.545441,93.253250,51.013649,8,0,0.000000,0.000000,0.000000,0.000000,0
746,24.370361,24.370361,1,733.000000,377.000000,94.774895,48.745068,1,0,0.000000,0.000000,0.000000,0.000000,0
747,24.403809,24.403809,1,737.468750,370.078125,95.352692,47.850090,4,0,0.000000,0.000000,0.000000,0.000000,0
748,24.437012,24.437012,1,746.210510,357.407898,96.482979,46.211861,5,0,0.000000,0.000000,0.000000,0.000000,0
749,24.470459,24.470459,1,757.613892,345.079193,97.957397,44.617798,3,0,0.000000,0.000000,0.000000,0.000000,0
750,24.503662,24.503662,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
751,24.537109,24.537109,1,779.000000,329.000000,100.722565,42.538799,1,0,0.000000,0.000000,0.000000,0.000000,0
752,24.570312,24.570312,1,792.968994,318.240295,102.528717,41.147602,8,0,0.000000,0.000000,0.000000,0.000000,0
753,24.603760,24.603760,1,804.966125,310.016937,104.079910,40.084343,4,0,0.000000,0.000000,0.000000,0.000000,0
754,24.637207,24.637207,1,817.969727,305.000000,105.761246,39.435665,2,0,0.000000,0.000000,0.000000,0.000000,0
755,24.670410,24.670410,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
756,24.703857,24.703857,1,849.950806,296.049194,109.896317,38.278347,2,0,0.000000,0.000000,0.000000,0.000000,0
757,24.737061,24.737061,1,857.000000,295.000000,110.807755,38.142693,1,0,0.000000,0.000000,0.000000,0.000000,0
758,24.770508,24.770508,1,876.966370,294.008392,113.389351,38.014481,4,0,0.000000,0.000000,0.000000,0.000000,0
759,24.803711,24.803711,1,889.394714,293.815796,114.996307,37.989578,5,0,0.000000,0.000000,0.000000,0.000000,0
760,24.837158,24.837158,1,902.000000,293.000000,116.626129,37.884098,2,0,0.000000,0.000000,0.000000,0.000000,0
761,24.870361,24.870361,1,915.619507,295.341461,118.387100,38.186844,13,0,0.000000,0.000000,0.000000,0.000000,0
762,24.903809,24.903809,1,933.966675,299.000000,120.759331,38.659882,2,0,0.000000,0.000000,0.000000,0.000000,0
763,24.937256,24.937256,1,943.000000,305.000000,121.927322,39.435665,1,0,0.000000,0.000000,0.000000,0.000000,0
764,24.970459,24.970459,1,960.264893,306.632446,124.159622,39.646732,6,0,0.000000,0.000000,0.000000,0.000000,0
765,25.003906,25.003906,1,972.612488,314.600006,125.756134,40.676918,5,0,0.000000,0.000000,0.000000,0.000000,0
766,25.037109,25.037109,1,985.260864,321.878265,127.391533,41.617977,7,0,0.000000,0.000000,0.000000,0.000000,0
767,25.070557,25.070557,1,997.951599,329.516144,129.032410,42.605534,8,0,0.000000,0.000000,0.000000,0.000000,0
768,25.103760,25.103760,1,1005.777283,337.008728,130.044250,43.574306,7,0,0.000000,0.000000,0.000000,0.000000,0
769,25.137207,25.137207,1,1019.242188,345.747406,131.785233,44.704193,9,0,0.000000,0.000000,0.000000,0.000000,0
770,25.170410,25.170410,1,1028.866455,355.685913,133.029617,45.989216,17,0,0.000000,0.000000,0.000000,0.000000,0
771,25.203857,25.203857,1,1036.532837,366.002441,134.020859,47.323112,13,0,0.000000,0.000000,0.000000,0.000000,0
772,25.237305,25.237305,1,1046.625732,377.224518,135.325851,48.774101,14,0,0.000000,0.000000,0.000000,0.000000,0
773,25.270508,25.270508,1,1055.054810,389.876709,136.415695,50.409992,7,0,0.000000,0.000000,0.000000,0.000000,0
774,25.303955,25.303955,1,1057.756592,399.695282,136.765045,51.679508,15,0,0.000000,0.000000,0.000000,0.000000,0
775,25.337158,25.337158,1,1065.178223,409.635101,137.724640,52.964695,12,0,0.000000,0.000000,0.000000,0.000000,0
776,25.370605,25.370605,1,1071.057495,426.007202,138.484818,55.081566,4,0,0.000000,0.000000,0.000000,0.000000,0
777,25.403809,25.403809,1,1072.427002,434.968170,138.661880,56.240192,12,0,0.000000,0.000000,0.000000,0.000000,0
778,25.437256,25.437256,1,1076.194092,446.008453,139.148956,57.667671,14,0,0.000000,0.000000,0.000000,0.000000,0
779,25.470459,25.470459,1,1077.060913,457.681915,139.261032,59.177017,16,0,0.000000,0.000000,0.000000,0.000000,0
780,25.503906,25.503906,1,1078.195801,473.936157,139.407761,61.278648,14,0,0.000000,0.000000,0.000000,0.000000,0
781,25.537354,25.537354,1,1079.511841,485.249146,139.577911,62.741386,9,0,0.000000,0.000000,0.000000,0.000000,0
782,25.570557,25.570557,1,1079.252563,493.767670,139.544403,63.842808,11,0,0.000000,0.000000,0.000000,0.000000,0
783,25.604004,25.604004,1,1076.579224,506.799072,139.198761,65.527733,18,0,0.000000,0.000000,0.000000,0.000000,0
784,25.637207,25.637207,1,1074.602661,521.013245,138.943176,67.365585,5,0,0.000000,0.000000,0.000000,0.000000,0
785,25.670654,25.670654,1,1073.013428,530.422791,138.737701,68.582222,13,0,0.000000,0.000000,0.000000,0.000000,0
786,25.703857,25.703857,1,1066.920654,544.076477,137.949921,70.347603,10,0,0.000000,0.000000,0.000000,0.000000,0
787,25.737305,25.737305,1,1063.000000,553.765625,137.442993,71.600380,12,0,0.000000,0.000000,0.000000,0.000000,0
788,25.770508,25.770508,1,1058.542236,563.124451,136.866608,72.810448,14,0,0.000000,0.000000,0.000000,0.000000,0
789,25.803955,25.803955,1,1053.561768,574.263916,136.222656,74.250755,12,0,0.000000,0.000000,0.000000,0.000000,0
790,25.837158,25.837158,1,1047.517700,582.891174,135.441162,75.366234,20,0,0.000000,0.000000,0.000000,0.000000,0
791,25.870605,25.870605,1,1040.451660,592.189697,134.527557,76.568512,23,0,0.000000,0.000000,0.000000,0.000000,0
792,25.904053,25.904053,1,1033.289673,600.873535,133.601517,77.691307,24,0,0.000000,0.000000,0.000000,0.000000,0
793,25.937256,25.937256,1,1024.333374,609.874695,132.443497,78.855125,21,0,0.000000,0.000000,0.000000,0.000000,0
794,25.970703,25.970703,1,1017.251038,616.545349,131.527771,79.717621,21,0,0.000000,0.000000,0.000000,0.000000,0
795,26.003906,26.003906,1,1009.089661,623.496582,130.472534,80.616394,17,0,0.000000,0.000000,0.000000,0.000000,0
796,26.037354,26.037354,1,998.023743,630.778137,129.041748,81.557884,19,0,0.000000,0.000000,0.000000,0.000000,0
797,26.070557,26.070557,1,988.173096,636.265381,127.768074,82.267372,16,0,0.000000,0.000000,0.000000,0.000000,0
798,26.104004,26.104004,1,979.994568,640.413513,126.710617,82.803711,22,0,0.000000,0.000000,0.000000,0.000000,0
799,26.137207,26.137207,1,970.200012,645.112915,125.444206,83.411331,19,0,0.000000,0.000000,0.000000,0.000000,0
800,26.170654,26.170654,1,960.093445,649.141846,124.137451,83.932266,17,0,0.000000,0.000000,0.000000,0.000000,0
801,26.204102,26.204102,1,947.967163,652.788879,122.569565,84.403816,19,0,0.000000,0.000000,0.000000,0.000000,0
802,26.237305,26.237305,1,938.020142,655.390503,121.283432,84.740204,24,0,0.000000,0.000000,0.000000,0.000000,0
803,26.270752,26.270752,1,926.798035,657.467957,119.832451,85.008812,13,0,0.000000,0.000000,0.000000,0.000000,0
804,26.303955,26.303955,1,915.441467,658.354370,118.364075,85.123413,20,0,0.000000,0.000000,0.000000,0.000000,0
805,26.337402,26.337402,1,903.137390,659.881653,116.773193,85.320892,16,0,0.000000,0.000000,0.000000,0.000000,0
806,26.370605,26.370605,1,892.893494,658.295837,115.448685,85.115852,19,0,0.000000,0.000000,0.000000,0.000000,0
807,26.404053,26.404053,1,882.260864,658.406860,114.073914,85.130203,18,0,0.000000,0.000000,0.000000,0.000000,0
808,26.437256,26.437256,1,869.566467,656.857422,112.432564,84.929863,15,0,0.000000,0.000000,0.000000,0.000000,0
809,26.470703,26.470703,1,861.104431,654.846375,111.338448,84.669846,18,0,0.000000,0.000000,0.000000,0.000000,0
810,26.537354,26.537354,1,837.737610,648.244873,108.317177,83.816292,20,0,0.000000,0.000000,0.000000,0.000000,0
811,26.570801,26.570801,1,827.140869,644.255554,106.947044,83.300476,15,0,0.000000,0.000000,0.000000,0.000000,0
812,26.604004,26.604004,1,817.424866,640.839355,105.690796,82.858780,11,0,0.000000,0.000000,0.000000,0.000000,0
813,26.637451,26.637451,1,806.193604,634.193604,104.238632,81.999504,12,0,0.000000,0.000000,0.000000,0.000000,0
815,26.670654,26.670654,1,794.608459,627.328064,102.740700,81.111801,6,0,0.000000,0.000000,0.000000,0.000000,0
816,26.704102,26.704102,1,787.330933,621.473633,101.799736,80.354836,19,0,0.000000,0.000000,0.000000,0.000000,0
817,26.737305,26.737305,1,777.254700,612.932556,100.496902,79.250504,17,0,0.000000,0.000000,0.000000,0.000000,0
818,26.770752,26.770752,1,769.261108,605.661133,99.463356,78.310326,11,0,0.000000,0.000000,0.000000,0.000000,0
819,26.804199,26.804199,1,761.365479,597.030457,98.442474,77.194405,6,0,0.000000,0.000000,0.000000,0.000000,0
820,26.837402,26.837402,1,753.654907,586.207825,97.445518,75.795067,15,0,0.000000,0.000000,0.000000,0.000000,0
821,26.870850,26.870850,1,746.915710,577.206909,96.574158,74.631271,8,0,0.000000,0.000000,0.000000,0.000000,0
822,26.904053,26.904053,1,740.403748,566.577637,95.732178,73.256935,10,0,0.000000,0.000000,0.000000,0.000000,0
823,26.937500,26.937500,1,734.329834,552.319275,94.946838,71.413376,17,0,0.000000,0.000000,0.000000,0.000000,0
824,26.970703,26.970703,1,729.819702,543.351318,94.363686,70.253838,13,0,0.000000,0.000000,0.000000,0.000000,0
825,27.004150,27.004150,1,726.054443,529.632629,93.876846,68.480049,9,0,0.000000,0.000000,0.000000,0.000000,0
826,27.037354,27.037354,1,722.161316,514.705078,93.373482,66.549957,7,0,0.000000,0.000000,0.000000,0.000000,0
827,27.070801,27.070801,1,721.713867,504.613068,93.315628,65.245087,11,0,0.000000,0.000000,0.000000,0.000000,0
828,27.104248,27.104248,1,720.504150,489.033051,93.159210,63.230637,4,0,0.000000,0.000000,0.000000,0.000000,0
829,27.137451,27.137451,1,720.978149,478.420776,93.220497,61.858494,6,0,0.000000,0.000000,0.000000,0.000000,0
830,27.170898,27.170898,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
831,27.204102,27.204102,1,724.139404,449.399994,93.629242,58.106190,5,0,0.000000,0.000000,0.000000,0.000000,0
832,27.237549,27.237549,1,726.504272,435.991455,93.935013,56.372501,4,0,0.000000,0.000000,0.000000,0.000000,0
833,27.270752,27.270752,1,733.146484,420.605103,94.793839,54.383087,9,0,0.000000,0.000000,0.000000,0.000000,0
834,27.304199,27.304199,1,742.376343,403.086029,95.987228,52.117920,3,0,0.000000,0.000000,0.000000,0.000000,0
835,27.337402,27.337402,1,747.000000,393.000000,96.585052,50.813824,1,0,0.000000,0.000000,0.000000,0.000000,0
836,27.370850,27.370850,1,753.267151,383.876709,97.395378,49.634209,9,0,0.000000,0.000000,0.000000,0.000000,0
837,27.404297,27.404297,1,760.033325,377.000000,98.270233,48.745068,2,0,0.000000,0.000000,0.000000,0.000000,0
838,27.437500,27.437500,1,773.644470,360.933319,100.030106,46.667690,3,0,0.000000,0.000000,0.000000,0.000000,0
839,27.470947,27.470947,1,787.333313,348.656250,101.800041,45.080299,6,0,0.000000,0.000000,0.000000,0.000000,0
840,27.504150,27.504150,1,793.000000,345.878784,102.532730,44.721180,2,0,0.000000,0.000000,0.000000,0.000000,0
841,27.537598,27.537598,1,809.905029,335.737427,104.718506,43.409931,11,0,0.000000,0.000000,0.000000,0.000000,0
842,27.570801,27.570801,1,823.000000,331.000000,106.411644,42.797394,1,0,0.000000,0.000000,0.000000,0.000000,0
843,27.604248,27.604248,1,837.968445,323.600006,108.347023,41.840595,6,0,0.000000,0.000000,0.000000,0.000000,0
844,27.637451,27.637451,1,858.325867,317.651672,110.979179,41.071495,3,0,0.000000,0.000000,0.000000,0.000000,0
845,27.670898,27.670898,1,870.975586,320.207306,112.614761,41.401928,5,0,0.000000,0.000000,0.000000,0.000000,0
846,27.704102,27.704102,1,895.000000,323.000000,115.721046,41.763016,1,0,0.000000,0.000000,0.000000,0.000000,0
847,27.737549,27.737549,1,910.648926,323.000000,117.744415,41.763016,6,0,0.000000,0.000000,0.000000,0.000000,0
848,27.770996,27.770996,1,917.516113,322.467743,118.632324,41.694195,4,0,0.000000,0.000000,0.000000,0.000000,0
849,27.804199,27.804199,1,941.436951,331.537811,121.725227,42.866932,4,0,0.000000,0.000000,0.000000,0.000000,0
850,27.837646,27.837646,1,950.333313,337.666656,122.875496,43.659374,3,0,0.000000,0.000000,0.000000,0.000000,0
851,27.870850,27.870850,1,965.000000,346.000000,124.771858,44.736855,2,0,0.000000,0.000000,0.000000,0.000000,0
852,27.904297,27.904297,1,980.024780,355.000000,126.714523,45.900528,4,0,0.000000,0.000000,0.000000,0.000000,0
853,27.937500,27.937500,1,989.209900,363.717560,127.902138,47.027683,16,0,0.000000,0.000000,0.000000,0.000000,0
854,27.970947,27.970947,1,1000.414246,377.965698,129.350830,48.869930,12,0,0.000000,0.000000,0.000000,0.000000,0
855,28.004150,28.004150,1,1006.951355,387.455933,130.196060,50.096992,10,0,0.000000,0.000000,0.000000,0.000000,0
856,28.037598,28.037598,1,1015.000000,409.000000,131.236725,52.882580,1,0,0.000000,0.000000,0.000000,0.000000,0
857,28.071045,28.071045,1,1020.477661,423.822510,131.944962,54.799091,20,0,0.000000,0.000000,0.000000,0.000000,0
858,28.104248,28.104248,1,1023.306885,436.407410,132.310776,56.426285,6,0,0.000000,0.000000,0.000000,0.000000,0
859,28.137695,28.137695,1,1024.597534,460.962250,132.477646,59.601158,5,0,0.000000,0.000000,0.000000,0.000000,0
860,28.170898,28.170898,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
861,28.204346,28.204346,1,1019.740112,493.607941,131.849609,63.822155,14,0,0.000000,0.000000,0.000000,0.000000,0
862,28.237549,28.237549,1,1012.949646,509.172668,130.971619,65.834633,17,0,0.000000,0.000000,0.000000,0.000000,0
863,28.270996,28.270996,1,1003.692017,527.785461,129.774628,68.241219,17,0,0.000000,0.000000,0.000000,0.000000,0
864,28.304199,28.304199,1,990.824463,543.815063,128.110886,70.313797,10,0,0.000000,0.000000,0.000000,0.000000,0
865,28.337646,28.337646,1,976.897705,557.064392,126.310204,72.026901,15,0,0.000000,0.000000,0.000000,0.000000,0
866,28.371094,28.371094,1,958.629639,569.010559,123.948189,73.571510,6,0,0.000000,0.000000,0.000000,0.000000,0
867,28.404297,28.404297,1,950.550232,573.445435,122.903542,74.144920,14,0,0.000000,0.000000,0.000000,0.000000,0
868,28.437744,28.437744,1,929.450195,580.567078,120.175369,75.065735,13,0,0.000000,0.000000,0.000000,0.000000,0
869,28.470947,28.470947,1,906.089233,584.075500,117.154861,75.519363,13,0,0.000000,0.000000,0.000000,0.000000,0
870,28.504395,28.504395,1,891.912109,583.180542,115.321793,75.403648,13,0,0.000000,0.000000,0.000000,0.000000,0
871,28.537598,28.537598,1,872.792542,580.071411,112.849686,75.001648,18,0,0.000000,0.000000,0.000000,0.000000,0
872,28.571045,28.571045,1,851.379089,573.784302,110.080986,74.188744,5,0,0.000000,0.000000,0.000000,0.000000,0
873,28.604248,28.604248,1,838.314392,565.235779,108.391762,73.083443,14,0,0.000000,0.000000,0.000000,0.000000,0
874,28.637695,28.637695,1,821.000000,551.000000,106.153053,71.242790,1,0,0.000000,0.000000,0.000000,0.000000,0
875,28.671143,28.671143,1,807.976013,539.960022,104.469086,69.815353,4,0,0.000000,0.000000,0.000000,0.000000,0
876,28.704346,28.704346,1,789.000000,514.957458,102.015541,66.582588,3,0,0.000000,0.000000,0.000000,0.000000,0
877,28.737793,28.737793,1,785.000000,495.000000,101.498352,64.002144,1,0,0.000000,0.000000,0.000000,0.000000,0
878,28.770996,28.770996,1,780.016418,477.000000,100.853981,61.674793,2,0,0.000000,0.000000,0.000000,0.000000,0
879,28.804443,28.804443,1,783.000000,463.050964,101.239754,59.871220,5,0,0.000000,0.000000,0.000000,0.000000,0
880,28.837646,28.837646,1,787.000000,438.980774,101.756943,56.759010,3,0,0.000000,0.000000,0.000000,0.000000,0
881,28.871094,28.871094,1,791.969055,423.020630,102.399437,54.695408,6,0,0.000000,0.000000,0.000000,0.000000,0
882,28.904297,28.904297,1,798.000000,410.524597,103.179214,53.079704,4,0,0.000000,0.000000,0.000000,0.000000,0
883,28.937744,28.937744,1,817.000000,385.000000,105.635864,49.779446,1,0,0.000000,0.000000,0.000000,0.000000,0
884,28.971191,28.971191,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
885,29.004395,29.004395,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
886,29.037842,29.037842,1,872.016968,363.000000,112.749405,46.934906,2,0,0.000000,0.000000,0.000000,0.000000,0
887,29.071045,29.071045,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
888,29.104492,29.104492,1,916.983765,361.991882,118.563484,46.804558,4,0,0.000000,0.000000,0.000000,0.000000,0
889,29.137695,29.137695,1,927.829956,366.619049,119.965874,47.402840,5,0,0.000000,0.000000,0.000000,0.000000,0
890,29.171143,29.171143,1,957.551208,385.535431,123.808746,49.848675,4,0,0.000000,0.000000,0.000000,0.000000,0
891,29.204346,29.204346,1,969.000000,393.000000,125.289047,50.813824,1,0,0.000000,0.000000,0.000000,0.000000,0
892,29.237793,29.237793,1,985.000000,417.000000,127.357803,53.916958,3,0,0.000000,0.000000,0.000000,0.000000,0
893,29.271240,29.271240,1,995.000000,439.942139,128.650772,56.883316,4,0,0.000000,0.000000,0.000000,0.000000,0
894,29.304443,29.304443,1,997.000000,456.581085,128.909378,59.034683,5,0,0.000000,0.000000,0.000000,0.000000,0
895,29.337891,29.337891,1,996.034729,486.119690,128.784561,62.853947,8,0,0.000000,0.000000,0.000000,0.000000,0
896,29.371094,29.371094,1,994.477600,502.134338,128.583237,64.924591,4,0,0.000000,0.000000,0.000000,0.000000,0
897,29.404541,29.404541,1,983.476929,524.569214,127.160873,67.825363,4,0,0.000000,0.000000,0.000000,0.000000,0
898,29.437744,29.437744,1,970.701477,540.920410,125.509048,69.939529,6,0,0.000000,0.000000,0.000000,0.000000,0
899,29.471191,29.471191,1,945.607849,560.313721,122.264503,72.447029,3,0,0.000000,0.000000,0.000000,0.000000,0
900,29.504395,29.504395,1,931.486023,566.616028,120.438591,73.261902,22,0,0.000000,0.000000,0.000000,0.000000,0
901,29.537842,29.537842,1,914.658020,570.532471,118.262779,73.768288,14,0,0.000000,0.000000,0.000000,0.000000,0
902,29.571289,29.571289,1,884.597290,571.556580,114.376007,73.900696,13,0,0.000000,0.000000,0.000000,0.000000,0
903,29.604492,29.604492,1,861.054626,564.038269,111.332008,72.928604,6,0,0.000000,0.000000,0.000000,0.000000,0
904,29.637939,29.637939,1,833.978699,548.049622,107.831169,70.861320,4,0,0.000000,0.000000,0.000000,0.000000,0
905,29.671143,29.671143,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
906,29.704590,29.704590,1,815.919678,524.094910,105.496185,67.764038,4,0,0.000000,0.000000,0.000000,0.000000,0
907,29.737793,29.737793,1,804.103149,496.515686,103.968338,64.198120,7,0,0.000000,0.000000,0.000000,0.000000,0
908,29.771240,29.771240,1,801.000000,471.000000,103.567108,60.899010,1,0,0.000000,0.000000,0.000000,0.000000,0
909,29.804443,29.804443,1,814.015869,434.015869,105.250023,56.117065,2,0,0.000000,0.000000,0.000000,0.000000,0
910,29.837891,29.837891,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
911,29.871094,29.871094,1,839.000000,401.000000,108.480400,51.848202,1,0,0.000000,0.000000,0.000000,0.000000,0
912,29.904541,29.904541,1,856.572327,391.477997,110.752457,50.617031,5,0,0.000000,0.000000,0.000000,0.000000,0
913,29.937988,29.937988,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
914,29.971191,29.971191,1,911.000000,385.000000,117.789810,49.779446,1,0,0.000000,0.000000,0.000000,0.000000,0
915,30.004639,30.004639,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
916,30.037842,30.037842,1,957.013184,404.250000,123.739182,52.268417,5,0,0.000000,0.000000,0.000000,0.000000,0
917,30.071289,30.071289,1,969.659119,416.340912,125.374268,53.831741,3,0,0.000000,0.000000,0.000000,0.000000,0
918,30.104492,30.104492,1,983.983582,443.000000,127.226387,57.278687,2,0,0.000000,0.000000,0.000000,0.000000,0
919,30.137939,30.137939,1,990.005005,459.100494,128.004944,59.360439,6,0,0.000000,0.000000,0.000000,0.000000,0
920,30.171143,30.171143,1,991.000000,497.920624,128.133591,64.379776,2,0,0.000000,0.000000,0.000000,0.000000,0
921,30.204590,30.204590,1,987.000000,512.033325,127.616402,66.204506,2,0,0.000000,0.000000,0.000000,0.000000,0
922,30.271240,30.271240,1,959.810364,554.224121,124.100853,71.659660,7,0,0.000000,0.000000,0.000000,0.000000,0
924,30.304688,30.304688,1,938.114136,569.609863,121.295593,73.649002,18,0,0.000000,0.000000,0.000000,0.000000,0
925,30.337891,30.337891,1,913.093872,581.036072,118.060539,75.126381,8,0,0.000000,0.000000,0.000000,0.000000,0
926,30.371338,30.371338,1,895.936707,583.283569,115.842163,75.416969,13,0,0.000000,0.000000,0.000000,0.000000,0
927,30.404541,30.404541,1,877.967712,582.354858,113.518829,75.296890,6,0,0.000000,0.000000,0.000000,0.000000,0
928,30.437988,30.437988,1,856.000000,579.000000,110.678459,74.863113,2,0,0.000000,0.000000,0.000000,0.000000,0
929,30.471191,30.471191,1,825.991882,560.983765,106.798485,72.533661,4,0,0.000000,0.000000,0.000000,0.000000,0
930,30.504639,30.504639,1,803.966675,537.000000,103.950691,69.432632,2,0,0.000000,0.000000,0.000000,0.000000,0
931,30.538086,30.538086,1,798.269714,521.738586,103.214088,67.459373,8,0,0.000000,0.000000,0.000000,0.000000,0
932,30.571289,30.571289,1,794.214294,491.464294,102.689735,63.544987,5,0,0.000000,0.000000,0.000000,0.000000,0
933,30.604736,30.604736,1,798.597412,470.584412,103.256454,60.845276,5,0,0.000000,0.000000,0.000000,0.000000,0
934,30.637939,30.637939,1,808.284241,450.389465,104.508934,58.234127,3,0,0.000000,0.000000,0.000000,0.000000,0
935,30.671387,30.671387,1,837.681824,422.977264,108.309967,54.689804,3,0,0.000000,0.000000,0.000000,0.000000,0
936,30.704590,30.704590,1,853.311340,416.433960,110.330818,53.843773,7,0,0.000000,0.000000,0.000000,0.000000,0
937,30.738037,30.738037,0,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0
938,30.771240,30.771240,1,911.000000,423.000000,117.789810,54.692741,1,0,0.000000,0.000000,0.000000,0.000000,0
939,30.804688,30.804688,1,937.217407,453.422363,121.179642,58.626270,10,0,0.000000,0.000000,0.000000,0.000000,0
940,30.871338,30.871338,1,935.000000,505.021973,120.892944,65.297958,3,0,0.000000,0.000000,0.000000,0.000000,0
941,30.904785,30.904785,1,912.419739,528.841370,117.973373,68.377747,16,0,0.000000,0.000000,0.000000,0.000000,0
943,30.937988,30.937988,1,888.969360,538.010193,114.941307,69.563248,6,0,0.000000,0.000000,0.000000,0.000000,0
944,31.004639,31.004639,1,829.147156,505.463226,107.206459,65.355011,10,0,0.000000,0.000000,0.000000,0.000000,0
945,31.038086,31.038086,1,821.481323,475.788391,106.215286,61.518135,8,0,0.000000,0.000000,0.000000,0.000000,0
946,31.071289,31.071289,1,831.799988,442.226654,107.549461,57.178696,5,0,0.000000,0.000000,0.000000,0.000000,0
947,31.104736,31.104736,1,856.015869,423.000000,110.680511,54.692741,2,0,0.000000,0.000000,0.000000,0.000000,0
948,31.138184,31.138184,1,888.974976,420.174988,114.942032,54.327477,5,0,0.000000,0.000000,0.000000,0.000000,0
